1901	two_bass	しゅんず	http://twitter.com/two_bass	@wagamama7mitaro レポートだけやし、そんな真剣に聞かなくても大丈夫やと思うよ(^^)
1902	sloth888jp_bot3	そうごうぼう３世	http://twitter.com/sloth888jp_bot3	@okamoto_taro_bt　さんの処に行ってくださいね。
1903	tokachi_pauc	十勝パウク（熊笹のことなら）北のささ	http://twitter.com/tokachi_pauc	熊笹はごぼうの11倍、さつまいもの28倍もの食物繊維をはじめ、鉄分やカロテンも豊富！十勝パウクhttp://t.co/BKY4fW2x
1904	aozora1933	おくとーばぁがーる	http://twitter.com/aozora1933	今日はずっとお腹の調子が悪い(~_~;) つらいつらい… 保健室いったのに百草くれなかった… 私を見殺しにする気か…うぅ…
1905	grtminu	grtminu	http://twitter.com/grtminu	◆アンケートを使った読者増システム『メールアドレスキャッチャー』◆http://t.co/ICPzWqRF
1906	heat_bot	ヒート	http://twitter.com/heat_bot	@_hykz_ おかえりふゆかぜ！手洗いとうがいはしたか？
1907	ShikanoTakashi	鹿野貴司	http://twitter.com/ShikanoTakashi	@uribo_robisuke @kozawataichi 高速1000円だったときは旅行車もいっぱいいて、首都高とか危なっかしかったですけどね…。遠方のナンバーだと頻繁に職質されるのと、県によっては取締を厳しくするので（特にK奈川）それがいやで変える人もいますね。
1908	irh79	いろははぼっちなんかじゃないよ！！	http://twitter.com/irh79	@yasai96 クズであることは認める！！！！！！！かわ……………かわ………………？
1909	akina_suzuki_19	鈴木明奈	http://twitter.com/akina_suzuki_19	懸賞 はがき 旅行アンジェリーククレヨンしんちゃんアンドロイド E-mobile HTC Aria山梨県 富士河口湖当るスマホロトサイト　http://t.co/aliAWu6G
1910	amigurumi_co	日本あみぐるみ協会	http://twitter.com/amigurumi_co	ニットカフェ、棒針の新キットです。次回は4/15（日）13:15から！ ご予約は http://t.co/qhAYH1Gz #shimokita #knitcafe#amigurumi #knitjp お待ちしております♪  http://t.co/6x72iNrz
1911	sunsuna22	ジュレ 쥬레  JURE (柚子ぽん)	http://twitter.com/sunsuna22	@Stberry_aulait みみぃちゃん おかあり♡ ただ馬～～～( ´ ▽ ` )ﾉ     おやすみ？ http://t.co/88OXdFwl
1912	miz_sapporo	札幌 水のトラブル修理隊	http://twitter.com/miz_sapporo	火災保険に加入していれば排水管からの水漏れによる浸水や床材の破損なども、無料で修理が可能です。http://t.co/TZP64fzh #sapporo
1913	despssaro	すっぴん坂本 容子  (本名？)	http://twitter.com/despssaro	死ぬことに意味を持つな。 生きるんだ！ #meigen　#desgen　#kokoro
1914	karubiimunomono	かるび	http://twitter.com/karubiimunomono	ポケットモンスターブラック・ホワイトで使用可能な、コバルオンとテラキオンとビリジオンのオリジナルCギアスキンを配布するそうです。2012年4月25日（水）13時から5月31日（木）12時59分までの期間限定。http://t.co/NtnYnTxH
1915	rollcake_cafe	ろーるけーき【本当はボウルケーキ】	http://twitter.com/rollcake_cafe	@FugetsuOnomichi 結婚２０周年！すごい～。ぜひ、ウェッジウッドのペアのマグカップをご夫婦でプレゼントしあってください♪陶器婚・磁器婚だそうですよ～
1916	OKAYAMAmallNavi	OKAYAMA商店街Navi	http://twitter.com/OKAYAMAmallNavi	#okanavi うるうる RT @fleurANTWHARF 両親の結婚記念日プレゼントのお花のご注文…話を聞くと「絶対お父さんは手ぶらで帰ってくるから代わりに両親にあげるの」ええ～娘さんやな～【サボテン・猩々丸】 …触るな危険！  http://t.co/gzprS3f8
1917	leetkey	miii-	http://twitter.com/leetkey	お昼出発だから、ぎゅちゃんのテンションが高いのかな(･_･)わろてるｗｗｗｗｗｗいつもの、空港ぎゅひょんさんじゃなく少し残念(´. ॄ.｀)←
1918	TrainTranmobile	投資の神様がおりますように．．．．．．	http://twitter.com/TrainTranmobile	本格リスクオフに転じるか正念場、海外勢は株売り・円買いに余力残す - ロイター2012/4/12
1919	_love_bot	あいのことば	http://twitter.com/_love_bot	悪い人々にたいする非難や拒絶によって自分を浪費することがないように。むしろ善き人々の美徳を称えましょう。(エマーソン)
1920	HIKOLOLO	YAMAGUCHI HIROKO	http://twitter.com/HIKOLOLO	楽屋に綺麗なお花が咲いていたよ✨ http://t.co/2C1XaMI4
1921	pompompoke	相互フォロー、時々無料レポート♡	http://twitter.com/pompompoke	美容青汁ラヴィグリーン http://t.co/eKjt76OY #followmejp #goen
1922	stmatthew70	元山ゆん	http://twitter.com/stmatthew70	保護者らから都教委の対応に不満が出ているhttp://t.co/OAc9yRIQ　東京新聞:学校の放射線　都教委は測定せず:東京(TOKYO Web)
1923	yakokenpiii	やこぴん＠けんぱんじー系女子	http://twitter.com/yakokenpiii	あのねえ青系のチェックシャツと白のふわっとしたチュール？ななのか？なスカートなんだけど合わせたらすごい可愛くてどっちもお買い上げ♡
1924	poiuy003	poiuy003	http://twitter.com/poiuy003	2012年2月度　FX口座開設キャンペーン情報 http://t.co/cPxelpAG
1925	shindai_alteen	寝台あるていんP＠英雄戦姫	http://twitter.com/shindai_alteen	. @Gho_st_east @_ginse1 抜いてる時の顔うｐ
1926	wisesaw	名言集.com	http://twitter.com/wisesaw	人は自分が幸福であるだけでは満足しない。 他人が不幸でなければ気がすまないのだ。 [ルナール]
1927	tamurakasuga	田村春日＠るみるみ王国民アニたま遠征なう	http://twitter.com/tamurakasuga	おとといのオバケさんみたいな服装のひとがいた[神道概論 第二回 #kougi_now ]
1928	madamho	マダム・ホー  Grace Ho	http://twitter.com/madamho	@maroonfujita 私の経験では、なぜか途上国はエビがプリプリでおいしいですね。
1929	yukichicorin	ちこ＠フラン	http://twitter.com/yukichicorin	@hidenity あったかくなったらしようと思ってたんだけど、なかなかモチベーションがｗｗｗ　どうしても遊びたいPS2orPS3のゲームがあれば出来るんだけどねー。今Vitaで遊んでるから・・・。
1930	reflec_musicbot	REFLEC BEAT曲bot	http://twitter.com/reflec_musicbot	@y_346 DEADLOCK / MAX MAXIMIZER / REFLEC BEAT
1931	ozuyasujiro_bot	小津安二郎bot	http://twitter.com/ozuyasujiro_bot	（カラー映画について）カラーだからいろんな色を入れるんじゃなくて、カラーだから色を省いてやろう、色を削る方の精神だ。色があって、色がないかの如く、色がないようにしてどこかにある。色即是空、空即是色。昔の坊主は上手いことを云った（「キネマ旬報」1958年8月下旬号）
1932	NewsYamanashi	NewsYamanashi	http://twitter.com/NewsYamanashi	桜の下を勇壮に武田二十四将騎馬行列 http://t.co/X6k6afqd #YAMANASHI #山梨
1933	tobe2828	とべ@白石生誕絶頂！	http://twitter.com/tobe2828	#30RTされたら顔晒す 多分されないと思うけどちゃーちゃんと薫ちゃんが見たいと言ってくれてるのでやってみる
1934	gouda_syouten	剛田商店	http://twitter.com/gouda_syouten	狭い階段を降りると、そこはまさに「祭」です。満員の店内はワイワイガヤガヤとみな楽しそう。下町の大衆酒場の様ですが、刺身が思いのほか上物だったりして、満員なのもうなづけます。　ぐるなび - 銀座 祭や http://t.co/p9JC9Vpa #gnavi
1935	lily__black	リリーブラック	http://twitter.com/lily__black	@mxf05 そうね、死んだように寝て、馬車馬のように働いたらいいんじゃない？
1936	hosidukuyo	星月夜＠血中神姫ポイント過剰消費	http://twitter.com/hosidukuyo	リコーダーとランドセル レ♪ 第15話「あつしと自転車」 (3:45) #nicoch #so17518678 http://t.co/VREBhSzR　〇精神攻撃 ×逮捕　〇熱い友情　〇追い精神攻撃
1937	kakaku_shukei	価格集計君	http://twitter.com/kakaku_shukei	日立 L42-ZP05 の最安値を D-rise が更新!? 76,209円 (412円↓) http://t.co/3opAP341
1938	aki_nagiha	凪秋	http://twitter.com/aki_nagiha	@otokonoko_keita こんなシチュ…ないものでしょうか…(･ω･*)ふぅ
1939	hikur_kiy	清宮光子	http://twitter.com/hikur_kiy	実践型コピーライティング講座 http://t.co/g1GRGTUH 1420
1940	Si369	さとシー【4854-7304-4130】	http://twitter.com/Si369	@nejineji907 初期投資を惜しんじゃいけないゲームだからなーこれｗ むしろ足りないぐらいのカツカツな生活したいｗ
1941	kouya0630	背徳の右腕『霧崎紅夜』	http://twitter.com/kouya0630	こころがおれた RT @vessel_rumford: イケメン(笑) RT @kouya0630: おいやめろ RT @vessel_rumford: ハンサム(笑) RT @kouya0630: そんな、俺がいくらハンサムだからって（違う）
1942	chanchei	健生	http://twitter.com/chanchei	ヤクルトレディが隣の集落を訪問販売したときの事。ヤクルトレディ 「ヤクルトは如何ですか〜!?」 タカあんちゃん 「俺はキケルやつがいいと」だって(笑) キケルやつ＝焼酎の事。
1943	asufura	アースフラワー＠１６日入学式	http://twitter.com/asufura	このまま眠りつづけて死ぬ #nemuritsuzuketeshinu
1944	ninskds	ninskds	http://twitter.com/ninskds	DS本体のベストセラー ニンテンドーDSi ライムグリーン http://t.co/h0W5BO3q
1945	Rain_ith	一ノ瀬 澪音＠しぐ。	http://twitter.com/Rain_ith	@kz96_ わらたwwwwwどんだけ長いのか逆に気になるwwwえ…東京の来るよね？来いよおおおおお！！！！
1946	mittnn	mitsunari	http://twitter.com/mittnn	また水かけ方式か、、、、RT@NAKATSUKATAKESH @hanayuu 一年前と全く同じ注水方法に戻った。 @hanayuu 【速報】福島第一原発４号機プールに「緊急注水」を開始した模様 http://t.co/rxNxxQvP
1947	chi_mai28	まいちぃ	http://twitter.com/chi_mai28	@HONO47 知らないなんてつらたん。笑 あとでいいもの見せてあげる。ちえが書いたやつ。笑
1948	clarkler	clarkler	http://twitter.com/clarkler	clarklerは『わぬかか』です。 #nunokawatter http://t.co/v52IcHr1
1949	englishlistenin	英語リスニング教材	http://twitter.com/englishlistenin	人生最初の英語教材がこれだったらきっと人生が変わっていただろう http://t.co/j2VqVs45
1950	riccaricco	「ricca」リツコ	http://twitter.com/riccaricco	@madams_lunch うわー嬉しいわー！昨日のルミちゃんのかっこは出来る女スタイルだったね！また泣きに来てー笑
1951	Bryno8	やす	http://twitter.com/Bryno8	@katsurajanaiyo @kyusate @hayat00324 @iiiyukkiyiii @syoki39 @hikaru3453 @deja1217 Yahoo #bypokevega
1952	mikuppy	みく【ANCAFE】/miku【Lc5】	http://twitter.com/mikuppy	札幌営業所に到着＼(^-^)／ http://t.co/YMgSl10D
1953	japan_c	メンタルコーチング	http://twitter.com/japan_c	■じわじわと売れ続けている本があります。あなたも是非読んでみてください。お勧めです。心が楽になりポジティブ習慣が身に付く本 『図解！ポジティブになる心と脳の習慣術』⇒  http://t.co/xBGudl9U
1954	Mr33mufy	mumumu	http://twitter.com/Mr33mufy	かじ君がいないので１人つけ麺なう(..)
1955	sa10mi_n	う☆みんちゃん	http://twitter.com/sa10mi_n	てかきのうの表彰式のとき隣に座った子の連絡先聞けばよかったな～。上京してきて所沢で独り暮らしはじめて同じ福岡出身で高校がうちのお母さんの出身校。(笑)共通点の多さにびっくり！
1956	ponsukeda1	ポンスケ	http://twitter.com/ponsukeda1	【完全無料】稼げるアフィリエイターと稼げないアフィリエイターの違い。 実はコレなんです！ ⇒　http://t.co/wZkqVWsE
1957	puprepo0	puprepo0	http://twitter.com/puprepo0	薬剤師が教える禁煙プログラム http://t.co/T0yHOktr #goen #followmejp
1958	inu38	Miyaki INUKAI	http://twitter.com/inu38	現在の空き家、犬飼アトリエ。地域の方達と制作した物を、何か、モファらしい表現で展示します☆ http://t.co/n8pInejH #oterahapun
1959	Atkine41	あときん	http://twitter.com/Atkine41	XA11A11っていうアサルトライフルがあると友人が言ってたが聞いたこともないんですけど
1960	Multipurpose2	NIPPONの論点（Bot）	http://twitter.com/Multipurpose2	政治： とりのまるやき 民主党が成立を狙う「人権侵害救済法」・・朝鮮学校への ... http://t.co/4aIAfpya #Bot
1961	shiro_nuko	しろぬこ	http://twitter.com/shiro_nuko	みなたんと同部屋なら QT @minatan_: お花見のために1日早く大阪行くあたしなんなのってな QT @Lypriss: ぬこさんがみなたんにお花見デート誘われてるのに拒否ってる
1962	masaneko_bot	まさむねこ	http://twitter.com/masaneko_bot	にゃうにゃううう（前、外に出たとき赤毛の野良猫とPartyしたんだ。勝負つかなかったから次こそ決着をつけてえな）
1963	youmn	ユウム	http://twitter.com/youmn	@sekainoowariiii 良いでしょ！！京都の桜は格別♪o(^o^)o 写真UPします！
1964	michio_mukui	報 道男	http://twitter.com/michio_mukui	【社会】 連続不審死 木嶋被告に死刑 さいたま地裁判決 3人の殺害認定 （東京新聞）: 首都圏の連続不審死事件で、男性三人に対する殺人罪などに問われた木嶋佳苗被告（37）の裁判員裁判の判決で、さいたま地裁は十三日、「各犯行は... http://t.co/PaGmNdue
1965	kamiXXkamiXX	kamiXXkamiXX	http://twitter.com/kamiXXkamiXX	今日は気温が20度位。まずまずな感じ。やっぱり暖かいと体が楽〜。明日は打って変わって12度だって。もう嫌。
1966	xmuchu223x	muchu	http://twitter.com/xmuchu223x	ホントだwwwついやってみたw RT @rosyway: 訳あって歌手のＫＡＮさんの画像を探してたら、菅さんの画像ばかり出てきた吹いた。
1967	mocorhythm	moco	http://twitter.com/mocorhythm	【定期】瞬きはするな。よそ見もするな。後ろは見るな。自分を捨てるな。 死ぬ気でついて来ねえと。おいてくぞ。
1968	maneater_dgr	どぐら	http://twitter.com/maneater_dgr	@Remityuwan 近鉄筒井駅の目の前の道路が国道25号線なんですが、それを左(奈良方面)に進んでもらって、その後はずっと真っ直ぐ進んでたら着きますー。周り何も目印無いですがｗ
1969	KuroMari1218	くろまり	http://twitter.com/KuroMari1218	2NE5大好き♡ もう集まりたいヽ(；▽；)ノ 夏はどこ行きますかねー♡  http://t.co/WIBuiujE
1970	275MCKK	Keiko	http://twitter.com/275MCKK	@yucholove6002 ちかさんあんにょん！お疲れ様です^^ オクセジャ連続1位やりましたね〜！そしてちかさん、正会員おめでとうございます(^-^)/ 私まだです〜^^;
1971	haniuda_amu_bot	羽生田あむbot	http://twitter.com/haniuda_amu_bot	ハカセ「何か飼っておるのかの？」「そうですねペット大好きでー、犬今二匹飼っててー、爬虫類とかも好きでー、前まではあのウォータードラゴンっていうイグアナみたいなの飼ってましてー、で今はリクガメ飼ってます。」
1972	tntn_oty	たんたん	http://twitter.com/tntn_oty	まっくどナーーーーーーーーーーールド RT @kyan__kyan: まっくナーーーーー
1973	hamukurumi	かすみ	http://twitter.com/hamukurumi	@rolinatsu うん(^^)確かにどっちなのか‥(笑)明け方かねぇ(^o^)うん‥サンキュー49(&gt;_&lt;)♪マイペースはいい言い方やな(￣▽￣)(笑)
1974	Jimanica	Jimanica -Yu Ojima	http://twitter.com/Jimanica	4/19の式次第 18:30　open 19:00~　お食事＆DJタイム 19:30~　★Live★タラチネ　ときどきfeat.クリウィムバアニー 20:15~　お食事＆DJタイム 20:50~　★Live★Jimanica Band Set　ときどきfeat.クリウィムバアニー
1975	yoshinaga_bot	よしながふみbot	http://twitter.com/yoshinaga_bot	産まなくていいって言ってほしいんですよね。べつに産みたくないわけじゃないと思うんですけど、産まなくてもいいよ、あなたたちは子供を産むためだけに存在してるわけじゃないよ、って。とにかく少女マンガって、女の子を１００％肯定するものだよね（『あの人とここだけのおしゃべり』）
1976	diet_3ro	ダイエット応援３ろbot	http://twitter.com/diet_3ro	@ParfumeViolette 左「い、今なんて言ったんだ…？」次「わかんねぇよ、作ちゃん！」作「俺だって分かんなかったさ！すまねぇ菫@作法委員会に入り隊、もう一回言ってくれるか？」
1977	sexy_Jo	Hoppy助手	http://twitter.com/sexy_Jo	ﾄｰｷｮｰｱﾂｲｰ！ @umineko_do ﾅｲｽﾄｰｷｮｰ！ RT @sexy_Jo: I'm at 東陽町駅 (Toyocho Sta.) (T14) (江東区, 東京都) http://t.co/lIwTWQf1
1978	globalwebnews	socialnews	http://twitter.com/globalwebnews	香港流出事件の鍾欣桐（ジリアン・チョン）の写真まとめ http://t.co/2vHjycOl
1979	mxaxr	まなみ@メカクシ団	http://twitter.com/mxaxr	うわあああこんな時間まで寝てたあああ！まぁ、今日は予定夜からだからちょーど良かったか！ぉはょ━ヽ(`･ω･)ﾉ━ぅ!!
1980	tweetreaderdesu	観測用です	http://twitter.com/tweetreaderdesu	[B!] 小野和俊のブログ:UX/UIデザインガイドライン http://t.co/fuNn8BHU
1981	72min	Natsumi꒰ ૢ❛ั◡❛ั ॢ✩꒱	http://twitter.com/72min	安易に想像できますね、はい。 RT @b1a4_mari: 【結成式でアンケートの結果が出されたとき】Ｑ.１番食いしん坊のメンバーは誰？ A. 「サンドゥル」 ドゥル「(歯茎剥き出し)あーっ！なんでだよーっ！www」バロ、指差して笑う。他のメンバー頷く。…こんな感じになりますよね
1982	yasuden	やすでん／でんでん	http://twitter.com/yasuden	なむなむ（ー人ー） RT @Moto_TMAX ぎゃー！！！撮り溜めたアニメ、フォルダごと全部削除しちゃった！！！orz
1983	madao_forever	マダオ	http://twitter.com/madao_forever	「あいつらは奪い取る　プライド、預金、固定資産　抗うこともできず俺は擦り減っていく　そして俺は　まるでダメなオッサンのまま　あいつらは奪い取る　だが　ダンボールの神様は与えてくれる　ダンボールは姿を変えて家になる　ダンボールは人の視線を遮ってくれる」
1984	ouenaao	山崎耐忍　戦略的保障提案ＦＰ	http://twitter.com/ouenaao	I posted a new photo to Facebook http://t.co/LQdnXvOw
1985	tamtam____	たむたむ	http://twitter.com/tamtam____	Dear Girlお出迎えボイスを更新しました。4月は入野自由さん、下野紘さん、中井和哉さんです。どれが出るかお楽しみ！ http://t.co/lZpOHOFH （携帯サイトのみ）
1986	madk1999	MAD K	http://twitter.com/madk1999	ライフハック。早めに行動すれば、絶対に遅刻しない。٩(.◕◡◕.)۶
1987	atfield_bot	A.T.フィールドBOT	http://twitter.com/atfield_bot	@Nek_ssd Nek、俺はここで水をまくことしかできない。
1988	EinsteinBOT	Albert Einstein	http://twitter.com/EinsteinBOT	Never lose a holy curiosity.
1989	sakulucky_okbk	さくらっきー	http://twitter.com/sakulucky_okbk	こんにちは、さくらっきーだよ！ 今日からおおがわら桜まつりが始まったよ♪ みんな、遊びに来てね☆ #oogawara #大河原　#okbk 4月13日(金)11時頃撮影 http://t.co/phYCPuLC
1990	takoyakinabesan	渡辺(ｱｲｺﾝ左)と長嶺(右)	http://twitter.com/takoyakinabesan	来週の月曜から登場のキングカード会員様限定メニュー、『てりやきソース』。こちらも独自に配合、味の調整をして仕上げました！ これは人気でると思います！！ 【キングカード会員様だけが食べれるたこ焼き】お楽しみに♪#takoyaki  http://t.co/OSDCCNTJ
1991	M__Mukai	Michihiro Mukai	http://twitter.com/M__Mukai	写真展 「夢乗せて ルート６６」 東京都港区の汐留メディアタワー１階で６月末までやってます。ハーレーでぶっ飛んだ旅人も多いはず。詳細→ http://t.co/knfwejZh
1992	choin_jp0310	映画『超能力者』公式	http://twitter.com/choin_jp0310	みんな見てくれ、ちょっとわたしに似とる！【U】 http://t.co/tkL8rU7Y
1993	koiwaidesu	mk	http://twitter.com/koiwaidesu	@aframu 凄い！体が軽く感じる！　もう一人じゃない！　もう何も怖くない！
1994	auctionnau	オークション !!	http://twitter.com/auctionnau	(@auctionnau)(@auctionnau)(@auctionnau)(@mana_riyu_ria)欲しかったロデオkidsのスカート、オークションで安く落とせた♪( ´▽｀)
1995	bigvicke	びっけ	http://twitter.com/bigvicke	明日の少女漫画ラッシュもなかなかキツそうだぜ…しかし買ってる漫画も多いから楽しみでもある
1996	kuyan_1906	く　ー　や　ん　.⋈*	http://twitter.com/kuyan_1906	@Nederlanden0311 がんばろうぜー＼(ﾟω。＼≡／。ωﾟ)／ｳﾈｳﾈ
1997	yuricco_L	ゆりっこ	http://twitter.com/yuricco_L	@hiroko8181 そっか、4末退職だからまだ書類作れないね。忘れられなきゃいいが(^-^;
1998	deepsingapore	ディープシンガポール	http://twitter.com/deepsingapore	日本のお家は賃貸ししていない？ RT @ykatou: また今日も訊かれたんですが、、、、僕は役員を務めている会社（全て在シンガポール＆フィリピン）から役員報酬をちょいちょいとっていて、それで生活しております。日本での所得はありましぇーん。
1999	dollianG8	マグロ美羽あっぱー	http://twitter.com/dollianG8	RT @kasokuno_UD: ジｗｗｗｗオｗｗｗｗｗｗｗンｗｗｗｗｗｗグｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
2000	NuitBleu	イオン	http://twitter.com/NuitBleu	前にマッハさんとそうまさんとの会話で生まれたヤンデレではない『悩んデレ』という区分。私こっち寄りな気がする
2001	BSR48official	BSR48	http://twitter.com/BSR48official	『BSR48 the movie』絶叫ナイト２は、大盛況にて終了致しました。ご参加の皆さんの熱気に、BSRメンバーも大変感激しておりました！ごんげんよりメッセージ「みんな本当に有難う！メンバー、スタッフ、そして観客のみんな…それぞれの気持ちが絆となり、素晴らしい作品になりました」
2002	starcat	ほしねこ	http://twitter.com/starcat	@bluekanon pythonでスクリプト書いてて色々出来て面白いんだけど、色々出来すぎて情報整理できてない！ｗｗｗ リファレンスとか見ながら適当に書いてテストして、思った通りの結果にならなくてアレ～？ヽ(＠◇＠)ﾉ →またリファレンス見て…のループ中ｗｗｗ
2003	kumasan2828	くまりらちゃん(♡•㉨•｀♡)	http://twitter.com/kumasan2828	バッティングセンターなぅ！ 初音ミクの【愛言葉】が流れてる( ´ ▽ ` )ﾉ幸せ♡
2004	mitsulia	みつりあ＠パリストンに火傷	http://twitter.com/mitsulia	@19990201Kaoru CのDに対するツンが最近パネェよなｗｗだが、それが良いΣd(ﾟдﾟ*)ほんとDがCに世話焼いてりゃ幸せｗｗｗでも、実際はCのが世話焼きって言うね＼(^q^)／でも、それが美味しいｗｗ
2005	keiyr	けいやー@大⑨【妖30】	http://twitter.com/keiyr	なんか香ばしくて良い匂いがするなと思ったら、ストーブの上で使い古しのティッシュが焦げてた http://t.co/vb38whKJ
2006	umemekoume	うめ	http://twitter.com/umemekoume	@Kaworins 真剣ランナーは言うことが違うなあ！なんかリレンザのが効きそうだねー。うちの旦那まだ廃人だよ。
2007	Hanakuso__	ひなかす	http://twitter.com/Hanakuso__	アイコン頻繁に変えるのでIDで覚えてくれると嬉しいです。はなくそで覚えるといいよ！！！！！！！
2008	Tresb_MAR_C	MAR-C	http://twitter.com/Tresb_MAR_C	もう福岡にいる模様‼ RT @ElementJapan: USAライダー達と合流し、今福岡空港に無事到着！ http://t.co/NgOHmb3I
2009	doubutuhogo	動物解放戦隊　毛皮反対　青ナンジャー	http://twitter.com/doubutuhogo	動物解放！ＮＯ！デビーク！（くちばしの切断）　日本の採卵用鶏の８割で行われている。過密飼いによるお互いの 突き合いを防ぐため。「可能な限り鶏に苦痛を感じさせないように」と飼養指針にはあるが、無麻酔で 行われる。http://t.co/6zmbEzra #twitr
2010	nannini0427	yoshitake	http://twitter.com/nannini0427	@junzabroP その連携がなってない所が大問題な訳で…。原発事故の教訓生かされてませんよね。
2011	masashi0405	渡邉将史	http://twitter.com/masashi0405	@nozomi1124 映像見せられてる。でも技コースとか、他のコースもいるよー！
2012	hbtn1827	紅蓮	http://twitter.com/hbtn1827	@Rain_ith まもアルバムはアニくじと同じ日に発売なの？？ クッション当たったら最高だよねトキヤああああああ(*^▽^*)トキヤ欲しい…！トキヤのためなら貢いでしまうねｗｗｗ あと翔ちゃんも当たるといいなあ＾＾
2013	itpress_biz	ITプレス biz	http://twitter.com/itpress_biz	シャープ、酸化物半導体を採用した液晶パネルの生産を開始（マイナビニュース） http://t.co/OPM5pdJM
2014	yurika_jp	ユリカ	http://twitter.com/yurika_jp	金環日食グッズをお得に買うならココv(｡･ω･｡) 『日食グラス 2枚組 日食メガネ 日食 めがね 送料無料【送料無料】太陽グラス 2本組【金環日食・...』を見る [楽天] http://t.co/QGix9pUk
2015	_Online_Shop_	Online Shop	http://twitter.com/_Online_Shop_	The Hunger Games Movie Mockingjay Prop Rep Pin http://t.co/hVs29cgM
2016	ept0914	もろへ	http://twitter.com/ept0914	お犬様のお昼寝タイム邪魔しにきた( ‘д‘⊂彡☆))Д´) おきろっ http://t.co/GHEvrwLf
2017	followsukigq7	☆相互フォロー４８☆	http://twitter.com/followsukigq7	まとめレビュー　Three site-Triangle ～スリーサイト・トライアングル～ http://t.co/zehbcwzp
2018	tv_game_meigen	ゲーム名言ＢＯＴ	http://twitter.com/tv_game_meigen	「―深夜0:00。サイレンが島を覆い、惨劇の夜が蘇る。」 SIREN2 プロローグ
2019	utatte_mita	歌ってみた速報	http://twitter.com/utatte_mita	【UTAUカバー＆歌ってみた】カンタレラ【紅音シキ＆花梅】 http://t.co/i88Kkr2u #utattemita
2020	imSMl_0101	あやみん @ てへぺろ	http://twitter.com/imSMl_0101	SS4東京の時に会ってくださる方 把握しておきたいので、リプを いただけると嬉しいです(*´ω`*)
2021	follotersevun	相互フォロー４８	http://twitter.com/follotersevun	大量のyahooメールを簡単に取得する方法！チョー簡単！たった10秒で取得ができます！　http://t.co/MYy5nlPs
2022	enoshimataro	tshd	http://twitter.com/enoshimataro	でも、うちの練習日は明日、、、（涙）　RT @tasar2706: ヨット海苔の皆様へお知らせします。明日さむあめババ吹き、明後日ピーカン8のっと！
2023	hakoniwasekai	柚斗	http://twitter.com/hakoniwasekai	@myax0x0x 本当困ったちゃんだね！(｀ε´)そうなのー！やりかけ(笑)意外と卵狩りの受付混んでたから先に買っておこうと思ってね…！
2024	souju184	奏樹	http://twitter.com/souju184	【定期】リンちゃんなう歌ってみた 　http://t.co/uDOFln8a 　かちゅぜつがこいｗｗｗｗｗ
2025	think0308	当方新規　Always be yours	http://twitter.com/think0308	@Saskiafern Miyama Karen her name.
2026	okuchi_diamond	ゆう＠やんちゃ系イケメン	http://twitter.com/okuchi_diamond	こ の 奇 跡 の 瞬 間 を わ た し は 追 い か け た い ん だ よ ！！！
2027	nanacafe_kana	ナナカフェ金山	http://twitter.com/nanacafe_kana	: 美女が来店中！！ 美女と遊びに行きませんか！ 本日も金山店がアツイ！ ４月もお得なキャンペーン!!! 「早割りW」!! 開店から１４時までに １トークして外出されなかった場合 その場で１H延長無料!! またメルマガ会... http://t.co/PsJmUaop
2028	xmikayux	ドクター死神かゆ	http://twitter.com/xmikayux	あまり得意じゃない人がもしかして現ジャンルくる予感＼(^-^)／気になってるもくそも聞いたことないよーひーん怖い！！d=(^o^)=b
2029	kyousuke0731	きょーすけ	http://twitter.com/kyousuke0731	@nekokari @takasaka393 とりあえずDies iraeやればいいんじゃないかな（
2030	micacimica	mica	http://twitter.com/micacimica	@tkys_007 というより(非相対論的)電磁気学とか電気工学科の物理に出てくるテンソルは実質3×3行列しか出ませんから一般の高階テンソルは出ないので微分幾何のような表記は必要無いですね。要は工学部のテンソルはテンソルってかっこつけてるけどただの行列ってことですw
2031	yukinki2	★♡★ゆきんき★♡★	http://twitter.com/yukinki2	【こんなおかずやお惣菜が欲しい！】 辛い唐揚げ #okawari http://t.co/5HqWo7OT ←プレゼント応募
2032	tam8250	タムタム	http://twitter.com/tam8250	@mise_rable 去年9000円のフェラガモのバレッタを誕プレしたら着けずにしまわれたアカウントがこちらになります(^q^)
2033	gatapi21	高田純　理学博士	http://twitter.com/gatapi21	日本の核の平和利用に反対し、北の核兵器開発を擁護する小出 裕章って、何人ですか？ http://t.co/NP9xsuLV
2034	toukainomaron	マロン@無謀者	http://twitter.com/toukainomaron	やたろーも来ようず RT @doaaaala: 壁]∵ )いいなー RT @toukainomaron: よし、明日甲子園行く
2035	yuuri1989119	＊ゆぅりん＊	http://twitter.com/yuuri1989119	@maaaiko_s 突然のフォロー申請本当にすみません(;･ｪ･)最近、ツイッター始めたんですけど、ツイッター友達とか全然出来ないのでもしよかったらフォローして絡んでくれませんか？(●ﾉдﾉ)あ♪オススメの映画とかあったら教えてもらえたら嬉しいです☆
2036	BR_TOKYO	BR_TOKYO	http://twitter.com/BR_TOKYO	ペットボトルゴミ最高☆(・∀・)  @ 井の頭恩賜公園 (Inokashira Park) http://t.co/FRzFEA7r
